"Tabela 3175 - População residente, por cor ou raça, segundo a situação do domicílio, o sexo e a idade"
"Variável - População residente (Pessoas)"
"Unidade da Federação";"Sexo";"Idade";"Ano";"Cor ou raça";"Situação do domicílio";""
"Piauí";"Mulheres";"86 anos";"2010";"Parda";"Rural";"361"
"Piauí";"Mulheres";"86 anos";"2010";"Indígena";"Urbana";"-"
"Piauí";"Mulheres";"86 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"86 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"86 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"87 anos";"2010";"Branca";"Urbana";"418"
"Piauí";"Mulheres";"87 anos";"2010";"Branca";"Rural";"124"
"Piauí";"Mulheres";"87 anos";"2010";"Preta";"Urbana";"104"
"Piauí";"Mulheres";"87 anos";"2010";"Preta";"Rural";"43"
"Piauí";"Mulheres";"87 anos";"2010";"Amarela";"Urbana";"17"
"Piauí";"Mulheres";"87 anos";"2010";"Amarela";"Rural";"10"
"Piauí";"Mulheres";"87 anos";"2010";"Parda";"Urbana";"604"
"Piauí";"Mulheres";"87 anos";"2010";"Parda";"Rural";"295"
"Piauí";"Mulheres";"87 anos";"2010";"Indígena";"Urbana";"-"
"Piauí";"Mulheres";"87 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"87 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"87 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"88 anos";"2010";"Branca";"Urbana";"333"
"Piauí";"Mulheres";"88 anos";"2010";"Branca";"Rural";"111"
"Piauí";"Mulheres";"88 anos";"2010";"Preta";"Urbana";"76"
"Piauí";"Mulheres";"88 anos";"2010";"Preta";"Rural";"30"
"Piauí";"Mulheres";"88 anos";"2010";"Amarela";"Urbana";"17"
"Piauí";"Mulheres";"88 anos";"2010";"Amarela";"Rural";"7"
"Piauí";"Mulheres";"88 anos";"2010";"Parda";"Urbana";"453"
"Piauí";"Mulheres";"88 anos";"2010";"Parda";"Rural";"234"
"Piauí";"Mulheres";"88 anos";"2010";"Indígena";"Urbana";"3"
"Piauí";"Mulheres";"88 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"88 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"88 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"89 anos";"2010";"Branca";"Urbana";"302"
"Piauí";"Mulheres";"89 anos";"2010";"Branca";"Rural";"94"
"Piauí";"Mulheres";"89 anos";"2010";"Preta";"Urbana";"71"
"Piauí";"Mulheres";"89 anos";"2010";"Preta";"Rural";"32"
"Piauí";"Mulheres";"89 anos";"2010";"Amarela";"Urbana";"10"
"Piauí";"Mulheres";"89 anos";"2010";"Amarela";"Rural";"7"
"Piauí";"Mulheres";"89 anos";"2010";"Parda";"Urbana";"377"
"Piauí";"Mulheres";"89 anos";"2010";"Parda";"Rural";"214"
"Piauí";"Mulheres";"89 anos";"2010";"Indígena";"Urbana";"1"
"Piauí";"Mulheres";"89 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"89 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"89 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"90 anos";"2010";"Branca";"Urbana";"261"
"Piauí";"Mulheres";"90 anos";"2010";"Branca";"Rural";"84"
"Piauí";"Mulheres";"90 anos";"2010";"Preta";"Urbana";"79"
"Piauí";"Mulheres";"90 anos";"2010";"Preta";"Rural";"34"
"Piauí";"Mulheres";"90 anos";"2010";"Amarela";"Urbana";"10"
"Piauí";"Mulheres";"90 anos";"2010";"Amarela";"Rural";"3"
"Piauí";"Mulheres";"90 anos";"2010";"Parda";"Urbana";"407"
"Piauí";"Mulheres";"90 anos";"2010";"Parda";"Rural";"218"
"Piauí";"Mulheres";"90 anos";"2010";"Indígena";"Urbana";"-"
"Piauí";"Mulheres";"90 anos";"2010";"Indígena";"Rural";"1"
"Piauí";"Mulheres";"90 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"90 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"91 anos";"2010";"Branca";"Urbana";"185"
"Piauí";"Mulheres";"91 anos";"2010";"Branca";"Rural";"61"
"Piauí";"Mulheres";"91 anos";"2010";"Preta";"Urbana";"43"
"Piauí";"Mulheres";"91 anos";"2010";"Preta";"Rural";"24"
"Piauí";"Mulheres";"91 anos";"2010";"Amarela";"Urbana";"4"
"Piauí";"Mulheres";"91 anos";"2010";"Amarela";"Rural";"4"
"Piauí";"Mulheres";"91 anos";"2010";"Parda";"Urbana";"292"
"Piauí";"Mulheres";"91 anos";"2010";"Parda";"Rural";"144"
"Piauí";"Mulheres";"91 anos";"2010";"Indígena";"Urbana";"-"
"Piauí";"Mulheres";"91 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"91 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"91 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"92 anos";"2010";"Branca";"Urbana";"155"
"Piauí";"Mulheres";"92 anos";"2010";"Branca";"Rural";"40"
"Piauí";"Mulheres";"92 anos";"2010";"Preta";"Urbana";"50"
"Piauí";"Mulheres";"92 anos";"2010";"Preta";"Rural";"23"
"Piauí";"Mulheres";"92 anos";"2010";"Amarela";"Urbana";"9"
"Piauí";"Mulheres";"92 anos";"2010";"Amarela";"Rural";"3"
"Piauí";"Mulheres";"92 anos";"2010";"Parda";"Urbana";"219"
"Piauí";"Mulheres";"92 anos";"2010";"Parda";"Rural";"125"
"Piauí";"Mulheres";"92 anos";"2010";"Indígena";"Urbana";"2"
"Piauí";"Mulheres";"92 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"92 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"92 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"93 anos";"2010";"Branca";"Urbana";"129"
"Piauí";"Mulheres";"93 anos";"2010";"Branca";"Rural";"49"
"Piauí";"Mulheres";"93 anos";"2010";"Preta";"Urbana";"41"
"Piauí";"Mulheres";"93 anos";"2010";"Preta";"Rural";"14"
"Piauí";"Mulheres";"93 anos";"2010";"Amarela";"Urbana";"8"
"Piauí";"Mulheres";"93 anos";"2010";"Amarela";"Rural";"5"
"Piauí";"Mulheres";"93 anos";"2010";"Parda";"Urbana";"190"
"Piauí";"Mulheres";"93 anos";"2010";"Parda";"Rural";"86"
"Piauí";"Mulheres";"93 anos";"2010";"Indígena";"Urbana";"1"
"Piauí";"Mulheres";"93 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"93 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"93 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"94 anos";"2010";"Branca";"Urbana";"120"
"Piauí";"Mulheres";"94 anos";"2010";"Branca";"Rural";"34"
"Piauí";"Mulheres";"94 anos";"2010";"Preta";"Urbana";"43"
"Piauí";"Mulheres";"94 anos";"2010";"Preta";"Rural";"18"
"Piauí";"Mulheres";"94 anos";"2010";"Amarela";"Urbana";"7"
"Piauí";"Mulheres";"94 anos";"2010";"Amarela";"Rural";"4"
"Piauí";"Mulheres";"94 anos";"2010";"Parda";"Urbana";"175"
"Piauí";"Mulheres";"94 anos";"2010";"Parda";"Rural";"102"
"Piauí";"Mulheres";"94 anos";"2010";"Indígena";"Urbana";"2"
"Piauí";"Mulheres";"94 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"94 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"94 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"95 anos";"2010";"Branca";"Urbana";"91"
"Piauí";"Mulheres";"95 anos";"2010";"Branca";"Rural";"26"
"Piauí";"Mulheres";"95 anos";"2010";"Preta";"Urbana";"33"
"Piauí";"Mulheres";"95 anos";"2010";"Preta";"Rural";"12"
"Piauí";"Mulheres";"95 anos";"2010";"Amarela";"Urbana";"2"
"Piauí";"Mulheres";"95 anos";"2010";"Amarela";"Rural";"2"
"Piauí";"Mulheres";"95 anos";"2010";"Parda";"Urbana";"147"
"Piauí";"Mulheres";"95 anos";"2010";"Parda";"Rural";"77"
"Piauí";"Mulheres";"95 anos";"2010";"Indígena";"Urbana";"2"
"Piauí";"Mulheres";"95 anos";"2010";"Indígena";"Rural";"1"
"Piauí";"Mulheres";"95 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"95 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"96 anos";"2010";"Branca";"Urbana";"63"
"Piauí";"Mulheres";"96 anos";"2010";"Branca";"Rural";"17"
"Piauí";"Mulheres";"96 anos";"2010";"Preta";"Urbana";"24"
"Piauí";"Mulheres";"96 anos";"2010";"Preta";"Rural";"8"
"Piauí";"Mulheres";"96 anos";"2010";"Amarela";"Urbana";"3"
"Piauí";"Mulheres";"96 anos";"2010";"Amarela";"Rural";"1"
"Piauí";"Mulheres";"96 anos";"2010";"Parda";"Urbana";"87"
"Piauí";"Mulheres";"96 anos";"2010";"Parda";"Rural";"40"
"Piauí";"Mulheres";"96 anos";"2010";"Indígena";"Urbana";"-"
"Piauí";"Mulheres";"96 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"96 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"96 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"97 anos";"2010";"Branca";"Urbana";"60"
"Piauí";"Mulheres";"97 anos";"2010";"Branca";"Rural";"15"
"Piauí";"Mulheres";"97 anos";"2010";"Preta";"Urbana";"22"
"Piauí";"Mulheres";"97 anos";"2010";"Preta";"Rural";"14"
"Piauí";"Mulheres";"97 anos";"2010";"Amarela";"Urbana";"1"
"Piauí";"Mulheres";"97 anos";"2010";"Amarela";"Rural";"2"
"Piauí";"Mulheres";"97 anos";"2010";"Parda";"Urbana";"91"
"Piauí";"Mulheres";"97 anos";"2010";"Parda";"Rural";"40"
"Piauí";"Mulheres";"97 anos";"2010";"Indígena";"Urbana";"-"
"Piauí";"Mulheres";"97 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"97 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"97 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"98 anos";"2010";"Branca";"Urbana";"36"
"Piauí";"Mulheres";"98 anos";"2010";"Branca";"Rural";"8"
"Piauí";"Mulheres";"98 anos";"2010";"Preta";"Urbana";"10"
"Piauí";"Mulheres";"98 anos";"2010";"Preta";"Rural";"8"
"Piauí";"Mulheres";"98 anos";"2010";"Amarela";"Urbana";"1"
"Piauí";"Mulheres";"98 anos";"2010";"Amarela";"Rural";"1"
"Piauí";"Mulheres";"98 anos";"2010";"Parda";"Urbana";"60"
"Piauí";"Mulheres";"98 anos";"2010";"Parda";"Rural";"26"
"Piauí";"Mulheres";"98 anos";"2010";"Indígena";"Urbana";"-"
"Piauí";"Mulheres";"98 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"98 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"98 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"99 anos";"2010";"Branca";"Urbana";"22"
"Piauí";"Mulheres";"99 anos";"2010";"Branca";"Rural";"8"
"Piauí";"Mulheres";"99 anos";"2010";"Preta";"Urbana";"7"
"Piauí";"Mulheres";"99 anos";"2010";"Preta";"Rural";"6"
"Piauí";"Mulheres";"99 anos";"2010";"Amarela";"Urbana";"1"
"Piauí";"Mulheres";"99 anos";"2010";"Amarela";"Rural";"1"
"Piauí";"Mulheres";"99 anos";"2010";"Parda";"Urbana";"39"
"Piauí";"Mulheres";"99 anos";"2010";"Parda";"Rural";"17"
"Piauí";"Mulheres";"99 anos";"2010";"Indígena";"Urbana";"-"
"Piauí";"Mulheres";"99 anos";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"99 anos";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"99 anos";"2010";"Sem declaração";"Rural";"-"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Branca";"Urbana";"76"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Branca";"Rural";"13"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Preta";"Urbana";"21"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Preta";"Rural";"11"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Amarela";"Urbana";"2"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Amarela";"Rural";"2"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Parda";"Urbana";"118"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Parda";"Rural";"44"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Indígena";"Urbana";"2"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Indígena";"Rural";"-"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Sem declaração";"Urbana";"-"
"Piauí";"Mulheres";"100 anos ou mais";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"0 a 4 anos";"2010";"Branca";"Urbana";"92112"
"Ceará";"Homens";"0 a 4 anos";"2010";"Branca";"Rural";"26269"
"Ceará";"Homens";"0 a 4 anos";"2010";"Preta";"Urbana";"5874"
"Ceará";"Homens";"0 a 4 anos";"2010";"Preta";"Rural";"2055"
"Ceará";"Homens";"0 a 4 anos";"2010";"Amarela";"Urbana";"2338"
"Ceará";"Homens";"0 a 4 anos";"2010";"Amarela";"Rural";"695"
"Ceará";"Homens";"0 a 4 anos";"2010";"Parda";"Urbana";"141822"
"Ceará";"Homens";"0 a 4 anos";"2010";"Parda";"Rural";"56788"
"Ceará";"Homens";"0 a 4 anos";"2010";"Indígena";"Urbana";"406"
"Ceará";"Homens";"0 a 4 anos";"2010";"Indígena";"Rural";"335"
"Ceará";"Homens";"0 a 4 anos";"2010";"Sem declaração";"Urbana";"-"
"Ceará";"Homens";"0 a 4 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"5 a 9 anos";"2010";"Branca";"Urbana";"86589"
"Ceará";"Homens";"5 a 9 anos";"2010";"Branca";"Rural";"26258"
"Ceará";"Homens";"5 a 9 anos";"2010";"Preta";"Urbana";"8873"
"Ceará";"Homens";"5 a 9 anos";"2010";"Preta";"Rural";"3384"
"Ceará";"Homens";"5 a 9 anos";"2010";"Amarela";"Urbana";"2901"
"Ceará";"Homens";"5 a 9 anos";"2010";"Amarela";"Rural";"946"
"Ceará";"Homens";"5 a 9 anos";"2010";"Parda";"Urbana";"156422"
"Ceará";"Homens";"5 a 9 anos";"2010";"Parda";"Rural";"68373"
"Ceará";"Homens";"5 a 9 anos";"2010";"Indígena";"Urbana";"506"
"Ceará";"Homens";"5 a 9 anos";"2010";"Indígena";"Rural";"369"
"Ceará";"Homens";"5 a 9 anos";"2010";"Sem declaração";"Urbana";"1"
"Ceará";"Homens";"5 a 9 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"10 a 14 anos";"2010";"Branca";"Urbana";"94298"
"Ceará";"Homens";"10 a 14 anos";"2010";"Branca";"Rural";"30136"
"Ceará";"Homens";"10 a 14 anos";"2010";"Preta";"Urbana";"13027"
"Ceará";"Homens";"10 a 14 anos";"2010";"Preta";"Rural";"4854"
"Ceará";"Homens";"10 a 14 anos";"2010";"Amarela";"Urbana";"3474"
"Ceará";"Homens";"10 a 14 anos";"2010";"Amarela";"Rural";"1190"
"Ceará";"Homens";"10 a 14 anos";"2010";"Parda";"Urbana";"193698"
"Ceará";"Homens";"10 a 14 anos";"2010";"Parda";"Rural";"89366"
"Ceará";"Homens";"10 a 14 anos";"2010";"Indígena";"Urbana";"666"
"Ceará";"Homens";"10 a 14 anos";"2010";"Indígena";"Rural";"443"
"Ceará";"Homens";"10 a 14 anos";"2010";"Sem declaração";"Urbana";"2"
"Ceará";"Homens";"10 a 14 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"15 anos";"2010";"Branca";"Urbana";"19404"
"Ceará";"Homens";"15 anos";"2010";"Branca";"Rural";"6533"
"Ceará";"Homens";"15 anos";"2010";"Preta";"Urbana";"3066"
"Ceará";"Homens";"15 anos";"2010";"Preta";"Rural";"1115"
"Ceará";"Homens";"15 anos";"2010";"Amarela";"Urbana";"743"
"Ceará";"Homens";"15 anos";"2010";"Amarela";"Rural";"267"
"Ceará";"Homens";"15 anos";"2010";"Parda";"Urbana";"41625"
"Ceará";"Homens";"15 anos";"2010";"Parda";"Rural";"19500"
"Ceará";"Homens";"15 anos";"2010";"Indígena";"Urbana";"137"
"Ceará";"Homens";"15 anos";"2010";"Indígena";"Rural";"86"
"Ceará";"Homens";"15 anos";"2010";"Sem declaração";"Urbana";"1"
"Ceará";"Homens";"15 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"16 anos";"2010";"Branca";"Urbana";"18758"
"Ceará";"Homens";"16 anos";"2010";"Branca";"Rural";"5753"
"Ceará";"Homens";"16 anos";"2010";"Preta";"Urbana";"2928"
"Ceará";"Homens";"16 anos";"2010";"Preta";"Rural";"1024"
"Ceará";"Homens";"16 anos";"2010";"Amarela";"Urbana";"653"
"Ceará";"Homens";"16 anos";"2010";"Amarela";"Rural";"246"
"Ceará";"Homens";"16 anos";"2010";"Parda";"Urbana";"38591"
"Ceará";"Homens";"16 anos";"2010";"Parda";"Rural";"17399"
"Ceará";"Homens";"16 anos";"2010";"Indígena";"Urbana";"133"
"Ceará";"Homens";"16 anos";"2010";"Indígena";"Rural";"82"
"Ceará";"Homens";"16 anos";"2010";"Sem declaração";"Urbana";"-"
"Ceará";"Homens";"16 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"17 anos";"2010";"Branca";"Urbana";"18790"
"Ceará";"Homens";"17 anos";"2010";"Branca";"Rural";"6104"
"Ceará";"Homens";"17 anos";"2010";"Preta";"Urbana";"2980"
"Ceará";"Homens";"17 anos";"2010";"Preta";"Rural";"985"
"Ceará";"Homens";"17 anos";"2010";"Amarela";"Urbana";"689"
"Ceará";"Homens";"17 anos";"2010";"Amarela";"Rural";"248"
"Ceará";"Homens";"17 anos";"2010";"Parda";"Urbana";"39007"
"Ceará";"Homens";"17 anos";"2010";"Parda";"Rural";"17489"
"Ceará";"Homens";"17 anos";"2010";"Indígena";"Urbana";"129"
"Ceará";"Homens";"17 anos";"2010";"Indígena";"Rural";"86"
"Ceará";"Homens";"17 anos";"2010";"Sem declaração";"Urbana";"-"
"Ceará";"Homens";"17 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"18 anos";"2010";"Branca";"Urbana";"19356"
"Ceará";"Homens";"18 anos";"2010";"Branca";"Rural";"5734"
"Ceará";"Homens";"18 anos";"2010";"Preta";"Urbana";"3195"
"Ceará";"Homens";"18 anos";"2010";"Preta";"Rural";"960"
"Ceará";"Homens";"18 anos";"2010";"Amarela";"Urbana";"740"
"Ceará";"Homens";"18 anos";"2010";"Amarela";"Rural";"228"
"Ceará";"Homens";"18 anos";"2010";"Parda";"Urbana";"39357"
"Ceará";"Homens";"18 anos";"2010";"Parda";"Rural";"16542"
"Ceará";"Homens";"18 anos";"2010";"Indígena";"Urbana";"129"
"Ceará";"Homens";"18 anos";"2010";"Indígena";"Rural";"81"
"Ceará";"Homens";"18 anos";"2010";"Sem declaração";"Urbana";"1"
"Ceará";"Homens";"18 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"19 anos";"2010";"Branca";"Urbana";"17185"
"Ceará";"Homens";"19 anos";"2010";"Branca";"Rural";"4842"
"Ceará";"Homens";"19 anos";"2010";"Preta";"Urbana";"2676"
"Ceará";"Homens";"19 anos";"2010";"Preta";"Rural";"861"
"Ceará";"Homens";"19 anos";"2010";"Amarela";"Urbana";"689"
"Ceará";"Homens";"19 anos";"2010";"Amarela";"Rural";"167"
"Ceará";"Homens";"19 anos";"2010";"Parda";"Urbana";"33841"
"Ceará";"Homens";"19 anos";"2010";"Parda";"Rural";"14168"
"Ceará";"Homens";"19 anos";"2010";"Indígena";"Urbana";"97"
"Ceará";"Homens";"19 anos";"2010";"Indígena";"Rural";"66"
"Ceará";"Homens";"19 anos";"2010";"Sem declaração";"Urbana";"-"
"Ceará";"Homens";"19 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"20 anos";"2010";"Branca";"Urbana";"19118"
"Ceará";"Homens";"20 anos";"2010";"Branca";"Rural";"5013"
"Ceará";"Homens";"20 anos";"2010";"Preta";"Urbana";"3049"
"Ceará";"Homens";"20 anos";"2010";"Preta";"Rural";"907"
"Ceará";"Homens";"20 anos";"2010";"Amarela";"Urbana";"727"
"Ceará";"Homens";"20 anos";"2010";"Amarela";"Rural";"200"
"Ceará";"Homens";"20 anos";"2010";"Parda";"Urbana";"36685"
"Ceará";"Homens";"20 anos";"2010";"Parda";"Rural";"14380"
"Ceará";"Homens";"20 anos";"2010";"Indígena";"Urbana";"123"
"Ceará";"Homens";"20 anos";"2010";"Indígena";"Rural";"60"
"Ceará";"Homens";"20 anos";"2010";"Sem declaração";"Urbana";"3"
"Ceará";"Homens";"20 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"21 anos";"2010";"Branca";"Urbana";"19593"
"Ceará";"Homens";"21 anos";"2010";"Branca";"Rural";"4956"
"Ceará";"Homens";"21 anos";"2010";"Preta";"Urbana";"3363"
"Ceará";"Homens";"21 anos";"2010";"Preta";"Rural";"834"
"Ceará";"Homens";"21 anos";"2010";"Amarela";"Urbana";"819"
"Ceará";"Homens";"21 anos";"2010";"Amarela";"Rural";"192"
"Ceará";"Homens";"21 anos";"2010";"Parda";"Urbana";"38123"
"Ceará";"Homens";"21 anos";"2010";"Parda";"Rural";"13693"
"Ceará";"Homens";"21 anos";"2010";"Indígena";"Urbana";"111"
"Ceará";"Homens";"21 anos";"2010";"Indígena";"Rural";"63"
"Ceará";"Homens";"21 anos";"2010";"Sem declaração";"Urbana";"-"
"Ceará";"Homens";"21 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"22 anos";"2010";"Branca";"Urbana";"20503"
"Ceará";"Homens";"22 anos";"2010";"Branca";"Rural";"4999"
"Ceará";"Homens";"22 anos";"2010";"Preta";"Urbana";"3489"
"Ceará";"Homens";"22 anos";"2010";"Preta";"Rural";"884"
"Ceará";"Homens";"22 anos";"2010";"Amarela";"Urbana";"774"
"Ceará";"Homens";"22 anos";"2010";"Amarela";"Rural";"203"
"Ceará";"Homens";"22 anos";"2010";"Parda";"Urbana";"39451"
"Ceará";"Homens";"22 anos";"2010";"Parda";"Rural";"14019"
"Ceará";"Homens";"22 anos";"2010";"Indígena";"Urbana";"119"
"Ceará";"Homens";"22 anos";"2010";"Indígena";"Rural";"67"
"Ceará";"Homens";"22 anos";"2010";"Sem declaração";"Urbana";"1"
"Ceará";"Homens";"22 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"23 anos";"2010";"Branca";"Urbana";"19266"
"Ceará";"Homens";"23 anos";"2010";"Branca";"Rural";"4671"
"Ceará";"Homens";"23 anos";"2010";"Preta";"Urbana";"3351"
"Ceará";"Homens";"23 anos";"2010";"Preta";"Rural";"875"
"Ceará";"Homens";"23 anos";"2010";"Amarela";"Urbana";"752"
"Ceará";"Homens";"23 anos";"2010";"Amarela";"Rural";"180"
"Ceará";"Homens";"23 anos";"2010";"Parda";"Urbana";"37219"
"Ceará";"Homens";"23 anos";"2010";"Parda";"Rural";"12936"
"Ceará";"Homens";"23 anos";"2010";"Indígena";"Urbana";"123"
"Ceará";"Homens";"23 anos";"2010";"Indígena";"Rural";"64"
"Ceará";"Homens";"23 anos";"2010";"Sem declaração";"Urbana";"-"
"Ceará";"Homens";"23 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"24 anos";"2010";"Branca";"Urbana";"19840"
"Ceará";"Homens";"24 anos";"2010";"Branca";"Rural";"4655"
"Ceará";"Homens";"24 anos";"2010";"Preta";"Urbana";"3307"
"Ceará";"Homens";"24 anos";"2010";"Preta";"Rural";"889"
"Ceará";"Homens";"24 anos";"2010";"Amarela";"Urbana";"778"
"Ceará";"Homens";"24 anos";"2010";"Amarela";"Rural";"153"
"Ceará";"Homens";"24 anos";"2010";"Parda";"Urbana";"37702"
"Ceará";"Homens";"24 anos";"2010";"Parda";"Rural";"13089"
"Ceará";"Homens";"24 anos";"2010";"Indígena";"Urbana";"101"
"Ceará";"Homens";"24 anos";"2010";"Indígena";"Rural";"61"
"Ceará";"Homens";"24 anos";"2010";"Sem declaração";"Urbana";"1"
"Ceará";"Homens";"24 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"25 anos";"2010";"Branca";"Urbana";"19510"
"Ceará";"Homens";"25 anos";"2010";"Branca";"Rural";"4421"
"Ceará";"Homens";"25 anos";"2010";"Preta";"Urbana";"3390"
"Ceará";"Homens";"25 anos";"2010";"Preta";"Rural";"876"
"Ceará";"Homens";"25 anos";"2010";"Amarela";"Urbana";"699"
"Ceará";"Homens";"25 anos";"2010";"Amarela";"Rural";"179"
"Ceará";"Homens";"25 anos";"2010";"Parda";"Urbana";"36887"
"Ceará";"Homens";"25 anos";"2010";"Parda";"Rural";"12385"
"Ceará";"Homens";"25 anos";"2010";"Indígena";"Urbana";"122"
"Ceará";"Homens";"25 anos";"2010";"Indígena";"Rural";"67"
"Ceará";"Homens";"25 anos";"2010";"Sem declaração";"Urbana";"2"
"Ceará";"Homens";"25 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"26 anos";"2010";"Branca";"Urbana";"17592"
"Ceará";"Homens";"26 anos";"2010";"Branca";"Rural";"4042"
"Ceará";"Homens";"26 anos";"2010";"Preta";"Urbana";"3124"
"Ceará";"Homens";"26 anos";"2010";"Preta";"Rural";"784"
"Ceará";"Homens";"26 anos";"2010";"Amarela";"Urbana";"668"
"Ceará";"Homens";"26 anos";"2010";"Amarela";"Rural";"158"
"Ceará";"Homens";"26 anos";"2010";"Parda";"Urbana";"32357"
"Ceará";"Homens";"26 anos";"2010";"Parda";"Rural";"10814"
"Ceará";"Homens";"26 anos";"2010";"Indígena";"Urbana";"107"
"Ceará";"Homens";"26 anos";"2010";"Indígena";"Rural";"50"
"Ceará";"Homens";"26 anos";"2010";"Sem declaração";"Urbana";"1"
"Ceará";"Homens";"26 anos";"2010";"Sem declaração";"Rural";"-"
"Ceará";"Homens";"27 anos";"2010";"Branca";"Urbana";"18218"
"Ceará";"Homens";"27 anos";"2010";"Branca";"Rural";"4248"
"Ceará";"Homens";"27 anos";"2010";"Preta";"Urbana";"3143"
"Ceará";"Homens";"27 anos";"2010";"Preta";"Rural";"849"
"Ceará";"Homens";"27 anos";"2010";"Amarela";"Urbana";"655"
"Ceará";"Homens";"27 anos";"2010";"Amarela";"Rural";"167"
"Ceará";"Homens";"27 anos";"2010";"Parda";"Urbana";"33912"
"Ceará";"Homens";"27 anos";"2010";"Parda";"Rural";"11483"
"Ceará";"Homens";"27 anos";"2010";"Indígena";"Urbana";"106"
"Ceará";"Homens";"27 anos";"2010";"Indígena";"Rural";"70"
"Ceará";"Homens";"27 anos";"2010";"Sem declaração";"Urbana";"1"
"Ceará";"Homens";"27 anos";"2010";"Sem declaração";"Rural";"-"
